names	x.pos	y.pos	color	alias	annotation	cluster	FC	ATAF1	bZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	HB21	HB6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	HB40	ZAT6	DREB2A	MYB56	ERF003	NAC6/ORE1	HAT2	SPCH	DOF5_4	NAC102	HB53	HEC1	GBF3
AT3G09540	-273.943430378338	-1931.65173339844	#3399FF		cell wall degradation pectate lyases and polygalacturonases	9	-1.07	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
AT3G09730	-2241.27730513084	-1199.22045898438	#3399FF		not assigned unknown	8	-1.07	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
AT3G10985	62.8554077148438	591.821411132813	#FF0033	ATWI-12	stress abiotic touch/wounding	5	1.58	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1
AT3G11660	1513.41349076759	-710.903442382813	#3399FF	NHL1	stress biotic	2	-1.48	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	1	1
AT3G11690	1101.17456054688	-973.6416015625	#FF0033		not assigned unknown	2	1.45	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	1
AT3G11930	1663.36560058594	-1136.68481445313	#3399FF		hormone metabolism ethylene induced-regulated-responsive-activated	2	-1.47	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
AT3G12050	-837.067749023437	895.140991210937	#3399FF		not assigned no ontology	6	1.19	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
AT3G12170	-1319.16137695313	-786.248229980469	#FF0033		stress abiotic heat	8	1.23	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
AT3G12500	-188.052810668945	985.991312458416	#3399FF	ATHCHIB	stress biotic	5	-1.34	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1
AT3G13062	1753.41581010353	-710.903442382813	#3399FF		not assigned no ontology	2	1.02	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1
AT3G13120	-1983.96199564705	-230.262725830078	#3399FF		protein synthesis ribosomal protein prokaryotic chloroplast 30S subunit S10	7	1.03	0	1	0	0	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1
AT3G13190	-1761.27388716209	-1279.22045898438	#3399FF		cell organisation	8	1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1
AT3G13720	1264.19864701759	-726.166198730469	#FF0033	PRA1.F3	signalling G-proteins	2|3|5	2.08	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1
AT3G14067	1184.19864701759	-686.166198730469	#FF0033		protein degradation subtilases	2	-1.15	1	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	1	1	1
AT3G14190	-1582.94311523438	-857.277160644531	#3399FF	CMR1	not assigned unknown	8	1.24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G14200	-917.067504882813	895.140991210937	#3399FF		stress abiotic heat	6	-1.41	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1
AT3G14280	-348.052581787109	1065.99051900138	#3399FF		not assigned unknown	5	1.26	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	0	1
AT3G14330	-1903.95869974862	-270.262756347656	#3399FF		not assigned no ontology pentatricopeptide (PPR) repeat-containing protein	7	-1.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G14350	-435.364908649822	-1366.279296875	#FF0033	SRF7	signalling receptor kinases leucine rich repeat V	9	1.26	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	1
AT3G14595	813.555167911323	-1314.96362304688	#FF0033		not assigned unknown	1|5	1.11	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	1	1	0	0	1
AT3G14740	-1506.16117329826	-1147.38647460938	#006600		RNA regulation of transcription C2H2 zinc finger family	8	1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G14890	-1154.12369771232	-1102.67236328125	#FF0033		DNA repair	8	1.45	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1
AT3G15190	-1583.96016459237	-230.262725830078	#3399FF	PRPS20	protein synthesis ribosomal protein prokaryotic chloroplast 30S subunit S20	7	1.12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
AT3G15450	807.394462344917	-1831.44299316406	#3399FF		hormone metabolism auxin induced-regulated-responsive-activated	1	-1.5	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1
AT3G15770	284.694946289062	-1418.52380371094	#FF0033		not assigned unknown	1	1.02	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1
AT3G16000	-1583.96016459237	-110.262756347656	#3399FF	MFP1	RNA regulation of transcription Orphan family	7	-1.32	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G16290	-1663.9595542408	-470.262512207031	#3399FF	EMB2083	protein degradation metalloprotease	7	1.01	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0	1	0
AT3G16340	-33.9436096691092	-2051.65258789062	#3399FF	ABCG29	transport ABC transporters and multidrug resistance systems	9	-1.31	0	0	0	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	1	0	0	1	0	1	0	1
AT3G16770	842.136405704292	-1701.40258789063	#006600	ATEBP	RNA regulation of transcription AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family	1	-1.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1
AT3G16850	1513.41349076759	-750.903442382813	#3399FF		cell wall degradation pectate lyases and polygalacturonases	2|3	-1.25	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0
AT3G16910	838.274759724041	419.882904052734	#FF0033	AAE7	gluconeogenesis / glyoxylate cycle	4	1.4	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	1
AT3G17100	859.841857910156	-1058.14685058594	#9900FF	AIF3	RNA regulation of transcription bHLH,Basic Helix-Loop-Helix family	2	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	1	0	1	1
AT3G17160	-1582.94311523438	-777.277160644531	#3399FF		not assigned unknown	8	1.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1
AT3G17170	-1663.9595542408	-350.262573242187	#3399FF	RFC3	protein synthesis ribosomal protein prokaryotic unknown organellar 30S subunit S6	7	1.02	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AT3G17360	-2401.27730513084	-919.220397949219	#3399FF	POK1	cell organisation	8	1.07	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
AT3G17520	-776.587951660156	495.970153808594	#FF0033		not assigned no ontology late embryogenesis abundant domain-containing protein	6	1.22	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	1	1	1	1	0	0	1	0	0	1	1	1	0	1
AT3G17800	758.274820759197	379.882904052734	#FF0033		not assigned unknown	4|6	1.08	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1
AT3G18110	-1903.95869974862	-70.2627258300781	#3399FF	EMB1270	development unspecified	7	-1.15	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
AT3G18170	-846.555725097656	-1691.15991210938	#3399FF		not assigned unknown	9	-2.69	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	1	1
AT3G18550	-157.446701049805	-442.600026652912	#89D0F5	BRC1			1375.11	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0
AT3G18560	-108.05281829834	1065.99051900138	#3399FF		not assigned unknown	5	-3.9	1	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0
AT3G18680	-1823.95967631112	-190.262817382813	#3399FF		nucleotide metabolism phosphotransfer and pyrophosphatases uridylate kinase	7	-1.03	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
AT3G19380	1103.78263139259	-4.04417419433594	#FF0033	PUB25	RNA regulation of transcription PHOR1	3|4	1.21	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1
AT3G19580	-1164.73305596886	298.890380859375	#9900FF	AZF2	RNA regulation of transcription C2H2 zinc finger family	6	1.2	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0
AT3G19590	-1314.12369771232	-1222.67236328125	#FF0033	BUB3.1	cell division	8	1.17	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1
AT3G20260	-1234.12369771232	-1062.67248535156	#FF0033		protein synthesis ribosomal protein eukaryotic 60S subunit L34	8	1.02	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	0	1
AT3G20510	-348.052581787109	865.992350056072	#3399FF		not assigned unknown	5	-1.11	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1
AT3G20670	-1761.27388716209	-1039.22045898438	#3399FF	HTA13	DNA synthesis/chromatin structure histone core H2A	8	1.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1
AT3G21190	-353.94388814201	-1971.65209960938	#3399FF	AtMSR1	not assigned unknown	9	1.43	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G21200	-1983.96199564705	-110.262756347656	#3399FF	GluTRBP	not assigned unknown	7	1.03	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1
AT3G21260	1184.19864701759	-806.166198730469	#FF0033	GLTP3	lipid metabolism lipid transfer proteins etc	2	-1.57	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1
AT3G21550	-268.052795410156	1065.99051900138	#3399FF	AtDMP2	not assigned unknown	5	1.02	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	1	1
AT3G21670	603.89652486076	709.579772949219	#3399FF	AtNPF6.4	transport nitrate	4	-1.04	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
AT3G21710	-108.05281829834	1025.99149556388	#3399FF		not assigned unknown	5	-2.07	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	1	1	1
AT3G22840	838.274759724041	499.882263183594	#FF0033	ELIP	signalling light	4	2.09	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1
AT3G23150	457.786499023438	-1937.92980957031	#3399FF	ETR2	hormone metabolism ethylene signal transduction	1	-1.39	0	0	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	1	0	1	0	1	1	0	1
AT3G23170	-917.067504882813	975.140258789063	#3399FF		not assigned unknown	6	-1.05	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	1	0
AT3G23580	-1662.94311523438	-817.277160644531	#3399FF	RNR2	nucleotide metabolism deoxynucleotide metabolism ribonucleoside-diphosphate reductase	8	-1.1	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0
AT3G23670	-1662.94311523438	-857.277160644531	#3399FF	KINESIN-12B	cell organisation	8	1.11	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1
AT3G23890	-2001.27730513084	-1319.22045898438	#3399FF	ATTOPII	DNA synthesis/chromatin structure	8	1.04	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G24190	683.896646931072	909.578735351563	#3399FF		not assigned no ontology ABC1 family protein	4	1.02	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	0
AT3G24495	-2241.27730513084	-959.220397949219	#3399FF	ATMSH7	DNA repair	8	1.14	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	1
AT3G25480	-2303.96175150643	-430.262512207031	#3399FF		misc rhodanese	7	1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G25660	-2303.96175150643	-30.2627258300781	#3399FF		tetrapyrrole synthesis glu-tRNA synthetase	7	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0
AT3G26510	524.694946289063	-1418.52380371094	#FF0033		not assigned no ontology	1|2	-1.02	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1	1
AT3G26520	1513.41349076759	-830.903442382813	#3399FF	GAMMA-TIP2	transport Major Intrinsic Proteins TIP	2	-1.42	0	0	0	0	1	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1
AT3G26700	-273.943430378338	-1811.65051269531	#3399FF		protein postranslational modification kinase receptor like cytoplasmatic kinase IX	9	-1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0
AT3G27060	-1601.27376509178	-1199.22045898438	#3399FF	ATTSO2	nucleotide metabolism deoxynucleotide metabolism ribonucleoside-diphosphate reductase	8	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1
AT3G27160	-2303.96175150643	-230.262725830078	#3399FF	GHS1	protein synthesis ribosomal protein prokaryotic unknown organellar 30S subunit S21	7	1.06	1	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	1	0	1	0	1
AT3G27170	758.274820759197	419.882904052734	#FF0033	ATCLC-B	transport unspecified anions	4	-2.77	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0
AT3G27330	-1841.27559614647	-1319.22045898438	#3399FF		protein degradation ubiquitin E3 RING	8	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	1
AT3G27360	-2241.27730513084	-1079.22045898438	#3399FF	H3.1	DNA synthesis/chromatin structure histone core H3	8	1.1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	1	1	0	0	1
AT3G27400	-513.944010212322	-1691.650390625	#3399FF		cell wall degradation pectate lyases and polygalacturonases	9	-1.02	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	1	1	1	0	0	0	1
AT3G28460	-1726.57482910156	187.397705078125	#3399FF		protein synthesis ribosome biogenesis Pre-rRNA processing and modifications methylotransferases	7	1.04	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G28760	-1823.95967631112	-430.262512207031	#3399FF		not assigned unknown	7	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G29185	-1743.9605308033	-470.262512207031	#3399FF		not assigned unknown	7	-1.07	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0
AT3G29240	1673.41556596291	-870.903442382813	#3399FF		not assigned no ontology	2	-1.24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	1	1
AT3G29575	-856.588012695313	455.970092773438	#FF0033	AFP3	not assigned unknown	6	3.59	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	1	1	0	1	1	1	1
AT3G43430	96.6664047241211	478.143473102947	#9900FF		protein degradation ubiquitin E3 RING	5	-1.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	1	0	1	0	1
AT3G44610	1103.78263139259	-84.0441589355469	#FF0033		protein postranslational modification	3	1.85	1	1	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	1	1	1	1
AT3G44890	-1646.57482910156	67.3975677490234	#3399FF	RPL9	protein synthesis ribosomal protein prokaryotic chloroplast 50S subunit L9	7	1.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G45600	1104.19864701759	-726.166198730469	#FF0033	TET3	development unspecified	2	1.93	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	1	1
AT3G45980	-1742.94384765625	-697.277160644531	#3399FF	H2B	DNA synthesis/chromatin structure histone core H2A	8	1.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	1
AT3G46230	-1357.47985839844	891.60807084572	#3399FF	ATHSP17.4	stress abiotic heat	6	1.03	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1
AT3G47340	1047.39360785273	-1951.44299316406	#3399FF	ASN1	amino acid metabolism synthesis aspartate family asparagine asparagine synthetase	1	-1.51	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1
AT3G47450	-2143.96175150643	-230.262725830078	#3399FF	ATNOA1	not assigned unknown	7	-1.01	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G47650	-1583.96016459237	-310.2626953125	#3399FF		development unspecified	7	1.02	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G48020	-1117.47985839844	851.608192916032	#3399FF		not assigned unknown	6	1.57	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1
AT3G48200	-1743.9605308033	-430.262512207031	#3399FF		not assigned unknown	7	-1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0
AT3G48350	-513.944010212322	-1891.65075683594	#3399FF	CEP3	protein degradation cysteine protease	9	1.09	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	1	1	1	1	1	0	1
AT3G48580	-1197.47985839844	931.607399459001	#3399FF	XTH11	cell wall modification	6	1.52	1	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
AT3G48730	-2143.96175150643	-30.2627258300781	#3399FF	GSA2	tetrapyrrole synthesis GSA	7	1.01	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G49220	1513.41349076759	-870.903442382813	#3399FF		cell wall pectin*esterases PME	2|3	-1.06	1	1	0	1	1	0	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	0	1	1
AT3G49250	-2161.27730513084	-1119.22045898438	#3399FF	DMS3	not assigned unknown	8	1.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
AT3G49780	-268.052795410156	985.991312458416	#3399FF	ATPSK3	development unspecified	5	-1.62	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1
AT3G49790	893.55522894648	-1474.96362304688	#FF0033		not assigned unknown	1	-1.1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	1	1
AT3G50070	-2001.27730513084	-1079.22045898438	#3399FF	CYCD3;3	cell cycle	8	-1.01	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	1
AT3G50340	1733.00744628906	-3.06107377540718	#3399FF		not assigned unknown	3	-1.71	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	1	1
AT3G50560	1166.54772949219	474.29251426364	#FF0033		misc short chain dehydrogenase/reductase (SDR)	4	-1.33	0	0	0	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	1	1
AT3G51140	-2063.96175150643	-230.262725830078	#3399FF		not assigned unknown	7	1.17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0
AT3G51280	-1601.27376509178	-1039.22045898438	#3399FF		development unspecified	8	1.1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G51720	-2241.27730513084	-1279.22045898438	#3399FF		not assigned unknown	8	1.01	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	1	1	0	1	1
AT3G52060	1264.19864701759	-806.166198730469	#FF0033	AtGnTL	not assigned unknown	2	1.06	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	1
AT3G52110	-1074.12394185295	-1102.67236328125	#FF0033		not assigned unknown	8	1.11	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1
AT3G52150	-2143.96175150643	-110.262756347656	#3399FF	PSRP2	RNA regulation of transcription unclassified	7	1.04	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0
AT3G52170	-2321.27730513084	-1119.22045898438	#3399FF		RNA regulation of transcription putative transcription regulator	8	1.25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
